story,character, appearing lines
e934292f-196d-4323-bcbb-db6cd869ab85,Entries,[3]
603b626e-5fc8-480a-a203-953e42a50dbf,Class,"[1, 5]"
603b626e-5fc8-480a-a203-953e42a50dbf,Student,"[3, 5]"
603b626e-5fc8-480a-a203-953e42a50dbf,Teacher,"[2, 4, 5]"
6b54f2ea-8a4f-4e89-b170-23664f2a4a89,I (myself),"[1, 2, 3, 4]"
6b54f2ea-8a4f-4e89-b170-23664f2a4a89,My wife,"[1, 2, 5]"
2c35d7c2-9690-44c3-ad96-eaecb2178519,I (myself),"[1, 2, 3, 4, 5]"
f7e6258e-0be9-4fc5-a4b4-c5e5a01a2193,Thomas,"[1, 3, 4, 5]"
f7e6258e-0be9-4fc5-a4b4-c5e5a01a2193,Friend,[3]
c892b836-223a-45a7-833a-d7a9f94be0a4,Will,"[1, 2, 3, 4, 5]"
b3c2706c-85c6-4b45-98ad-d39dac498a20,Friend,"[4, 5]"
b3c2706c-85c6-4b45-98ad-d39dac498a20,Man,"[1, 4, 5]"
bbeb4875-2940-4e52-8e51-73816205d30c,John,"[1, 2, 3, 4, 5]"
bbeb4875-2940-4e52-8e51-73816205d30c,Doctor,[4]
e8f60629-4ec1-481b-892f-55d2e3c85cb1,Amy,"[1, 2, 4, 5]"
e8f60629-4ec1-481b-892f-55d2e3c85cb1,Teacher,"[3, 5]"
d005d09e-a7f4-4fb1-8386-e78662e2b1de,Family,"[3, 5]"
d005d09e-a7f4-4fb1-8386-e78662e2b1de,Kylie,"[1, 2, 3, 5]"
1b80d08e-b008-4786-9592-903044b30ee3,Ship,[1]
1b80d08e-b008-4786-9592-903044b30ee3,Mermaid,"[3, 5]"
1b80d08e-b008-4786-9592-903044b30ee3,Anna,"[1, 2, 3, 4, 5]"
ddb32a31-17ce-45cf-94c6-ef8d1e1be511,"Mason,s friends",[5]
ddb32a31-17ce-45cf-94c6-ef8d1e1be511,Mason,"[1, 2, 3, 4, 5]"
a178b3f7-6ca0-48ae-9940-aad04a13407c,Friend,[4]
a178b3f7-6ca0-48ae-9940-aad04a13407c,Jerome,"[1, 2, 3, 4, 5]"
fb822c26-3b3a-43d4-9eab-fa643cc4e4c0,I (myself),[1]
fb822c26-3b3a-43d4-9eab-fa643cc4e4c0,Nephew greg,[1]
fb822c26-3b3a-43d4-9eab-fa643cc4e4c0,Five teen boys,[3]
4cfeffc1-2420-4ab4-b04d-3c2fbeb39ced,I (myself),"[1, 2, 3, 4, 5]"
9c077314-da7e-40b7-87fd-78687dff5827,Her parents,"[2, 3]"
9c077314-da7e-40b7-87fd-78687dff5827,Her dad,[5]
9c077314-da7e-40b7-87fd-78687dff5827,Gina,"[1, 4, 5]"
cb8e93a9-cfce-4bdf-a171-6712e4a24077,His school,[2]
cb8e93a9-cfce-4bdf-a171-6712e4a24077,Ken,"[1, 2, 3, 4, 5]"
9f417a36-205a-4d8d-b4a6-e293a63e8836,Donald,"[1, 2, 3, 4, 5]"
9f417a36-205a-4d8d-b4a6-e293a63e8836,Sister,"[1, 2, 3, 5]"
5332a017-1a48-414d-b648-b981be90a5c6,Toby,"[1, 2, 3, 4, 5]"
5332a017-1a48-414d-b648-b981be90a5c6,Toby's old contacts,"[2, 3]"
e5b546ff-2436-4605-b3ba-28d6d5c1db64,Gina,"[1, 2, 3, 4, 5]"
e5b546ff-2436-4605-b3ba-28d6d5c1db64,Family,"[2, 4]"
77787219-a6db-48dc-bad0-563a0bd52064,Jenna,"[1, 2, 3, 4, 5]"
77787219-a6db-48dc-bad0-563a0bd52064,Boss,"[1, 2, 3, 4, 5]"
dcb0ce84-6b50-4163-b2c3-621917e3fcac,Alec,"[1, 2, 3, 5]"
551954c3-a243-4697-92ba-3549cbf690b3,I (myself),"[2, 3, 4, 5]"
551954c3-a243-4697-92ba-3549cbf690b3,Weather man,[1]
e01af734-d560-4995-b6c8-269c8d32c4b4,Raccoon,[5]
e01af734-d560-4995-b6c8-269c8d32c4b4,Marie,"[1, 2, 3, 5]"
e01af734-d560-4995-b6c8-269c8d32c4b4,Friends,"[2, 3]"
e01af734-d560-4995-b6c8-269c8d32c4b4,Family,"[2, 3]"
af9e879d-fa0f-4b87-a25f-cad07a46775c,A bunch of friends,[5]
af9e879d-fa0f-4b87-a25f-cad07a46775c,Jeremy,"[1, 2, 3, 4, 5]"
7a01defa-62e1-416d-b209-106f35fbaa55,Friends,"[2, 5]"
7a01defa-62e1-416d-b209-106f35fbaa55,Glenn,"[1, 2, 3, 4, 5]"
db028776-b593-43fa-94c7-c956940d5af7,City,[3]
db028776-b593-43fa-94c7-c956940d5af7,Imelda,"[1, 2, 3, 4]"
db028776-b593-43fa-94c7-c956940d5af7,Patrons,[5]
db028776-b593-43fa-94c7-c956940d5af7,Mall,[3]
b88a5335-a4ef-41ee-8a35-5abda8696fca,The smiths,"[1, 2, 3, 4, 5]"
4a2e3608-a7db-4aca-870e-697798f5ccf7,Her family,[1]
4a2e3608-a7db-4aca-870e-697798f5ccf7,Her parents,[4]
4a2e3608-a7db-4aca-870e-697798f5ccf7,Tina,"[1, 2, 3, 4, 5]"
a5959e3d-2de7-47e9-8fe4-bb63ff5c0ef2,Jared,"[1, 2, 3, 4, 5]"
24dd6ed9-fd28-4f70-a84c-83cba58771e9,I (myself),"[1, 2, 5]"
24dd6ed9-fd28-4f70-a84c-83cba58771e9,Bradley,"[3, 4, 5]"
24dd6ed9-fd28-4f70-a84c-83cba58771e9,Friends,"[1, 3, 5]"
4976f72e-813b-4ea0-bd08-bbdb21adaf77,Friend,"[2, 3, 5]"
4976f72e-813b-4ea0-bd08-bbdb21adaf77,Man,"[1, 4]"
204b0466-32fd-4c41-95de-14dfc4144071,The kids,"[1, 2, 3, 4, 5]"
897e66f5-3120-4d0b-b053-03c871161d79,Our partners,"[4, 5]"
880ff3e2-1108-49b4-8ae8-02053e70bfc0,Private tutor,"[3, 4, 5]"
880ff3e2-1108-49b4-8ae8-02053e70bfc0,Mark's mom,[3]
880ff3e2-1108-49b4-8ae8-02053e70bfc0,Mark,"[1, 2, 4, 5]"
1bf86c52-e0b8-4e4a-a162-45320ee350f2,Competition,[3]
1bf86c52-e0b8-4e4a-a162-45320ee350f2,Terry,"[1, 2, 3, 4, 5]"
090cfde1-f10b-47e1-8c25-fd0b7126a930,Danny,"[1, 2, 3, 4, 5]"
3990df08-0919-4f9a-9dbd-16a229b0c67a,I (myself),"[2, 3, 4, 5]"
3990df08-0919-4f9a-9dbd-16a229b0c67a,My dog,"[1, 2, 3]"
3990df08-0919-4f9a-9dbd-16a229b0c67a,Friends,"[3, 5]"
6209503e-4915-408f-ace4-27e882f568b9,I (myself),"[1, 2, 3, 4, 5]"
9f8a97a8-0d3b-4ef1-a285-0a605b4ffd51,Friend's daughter,[4]
9f8a97a8-0d3b-4ef1-a285-0a605b4ffd51,Lana,"[1, 2, 3, 4, 5]"
9f8a97a8-0d3b-4ef1-a285-0a605b4ffd51,Her mom,"[2, 3, 4]"
dcf3592f-1467-4b50-a620-41a044070602,I (myself),"[2, 3, 4, 5]"
dcf3592f-1467-4b50-a620-41a044070602,New restaurant,"[1, 2, 5]"
c28e3a91-c400-4e77-a771-a0ffc668649f,Everyone,"[1, 2, 4, 5]"
c28e3a91-c400-4e77-a771-a0ffc668649f,Teacher,"[2, 3, 5]"
0d755934-cc56-4359-b16c-b198a945550b,I (myself),"[1, 2, 3, 4, 5]"
0d755934-cc56-4359-b16c-b198a945550b,Some girls,"[1, 2]"
0d755934-cc56-4359-b16c-b198a945550b,My girlfriend,"[1, 2, 3, 4, 5]"
e373467a-ddee-426a-be4c-71b339d3abce,Boys,"[2, 3, 4, 5]"
e373467a-ddee-426a-be4c-71b339d3abce,School,"[1, 5]"
e373467a-ddee-426a-be4c-71b339d3abce,Friends,"[2, 3]"
e373467a-ddee-426a-be4c-71b339d3abce,Cal,"[1, 2, 3, 4, 5]"
2b1d44e1-3227-41da-8dce-1b645e7cf491,A deer,"[2, 3, 4, 5]"
2b1d44e1-3227-41da-8dce-1b645e7cf491,Jon,"[1, 2, 3, 4]"
2b1d44e1-3227-41da-8dce-1b645e7cf491,Father,"[1, 2, 3]"
a4dc645f-7843-421f-97ce-482e13cd67ae,Sammy,"[1, 2, 3, 4, 5]"
a4dc645f-7843-421f-97ce-482e13cd67ae,Parents,"[3, 4, 5]"
a4dc645f-7843-421f-97ce-482e13cd67ae,Family,[2]
4768f8e2-2a78-4cf7-99c5-005983663d79,Father,"[4, 5]"
4768f8e2-2a78-4cf7-99c5-005983663d79,Family,"[1, 3]"
fb1ad7d8-07d3-4099-a99b-1cb9edcc7aa6,Amber,"[1, 2, 4, 5]"
fb1ad7d8-07d3-4099-a99b-1cb9edcc7aa6,Taylor swift,[1]
fb1ad7d8-07d3-4099-a99b-1cb9edcc7aa6,Her parents,[2]
fb1ad7d8-07d3-4099-a99b-1cb9edcc7aa6,Her mom,[4]
c0eb0053-92f1-45c0-bdd1-65be4c049c03,Baby,"[1, 4]"
c0eb0053-92f1-45c0-bdd1-65be4c049c03,Nurses,[3]
c0eb0053-92f1-45c0-bdd1-65be4c049c03,Doctor,[5]
c0eb0053-92f1-45c0-bdd1-65be4c049c03,Mother,"[2, 4, 5]"
5feee61c-fcb3-4fb0-a8f2-15ae18d27591,I (myself),"[1, 2, 3, 4, 5]"
5feee61c-fcb3-4fb0-a8f2-15ae18d27591,Salesman,[4]
b201793f-dfd4-4097-afb8-aa1edb57422a,Paula,"[1, 2, 3, 4, 5]"
b201793f-dfd4-4097-afb8-aa1edb57422a,Mother,"[1, 4]"
5f426e0b-db92-4234-b1fb-1b9be39e38d2,Telemarketer,[4]
5f426e0b-db92-4234-b1fb-1b9be39e38d2,Charles,"[1, 2, 3, 4, 5]"
35c3c491-5bb0-467c-adc7-e10fbbd7e43f,Andi,"[1, 2, 3, 5]"
538fd09b-e089-4d61-8197-6436e075045b,Tim,"[2, 3, 4, 5]"
538fd09b-e089-4d61-8197-6436e075045b,Tim's mother,"[1, 3, 4]"
d75f6257-6227-4759-900c-8c07cd8a9527,I (myself),"[1, 2, 3, 4, 5]"
d75f6257-6227-4759-900c-8c07cd8a9527,Family,"[1, 2]"
68cb08ac-97be-4dba-a916-7c344750b6f1,Donald,"[1, 2, 3, 4, 5]"
68cb08ac-97be-4dba-a916-7c344750b6f1,Audiences,[3]
12dabe65-4531-4ea8-8d79-bc4c2162702a,Tom,"[1, 2, 3, 4, 5]"
702903ff-d3c5-44d2-a806-536b89614625,Kyle,"[1, 3, 5]"
161e6f03-4bbd-4d62-8790-4f1cc75f4cf7,Customers,[5]
161e6f03-4bbd-4d62-8790-4f1cc75f4cf7,Cashier,"[2, 4]"
161e6f03-4bbd-4d62-8790-4f1cc75f4cf7,Helen,"[1, 2, 3, 4, 5]"
917de4d8-da50-4242-8fce-4d0d92178d23,Marco,"[1, 2, 3, 4, 5]"
ed61393f-50fa-4681-8e1f-8a4a9b11784a,Tom,"[1, 2, 4]"
ed61393f-50fa-4681-8e1f-8a4a9b11784a,Katie,"[1, 2, 3, 4, 5]"
cbbeb88a-35d1-49c4-847b-e457dab83537,Evan's dog,"[1, 3, 4, 5]"
cbbeb88a-35d1-49c4-847b-e457dab83537,A friend,[4]
cbbeb88a-35d1-49c4-847b-e457dab83537,Evan,"[1, 2, 4]"
92b4797f-1020-4a96-9e9e-aa1eee65c763,Crush,"[1, 2, 3, 4, 5]"
92b4797f-1020-4a96-9e9e-aa1eee65c763,Phil,"[1, 2, 3]"
5c08331f-7763-41b7-a7cd-a1bde7d3f1e6,Matt,"[1, 2, 3, 4, 5]"
5c08331f-7763-41b7-a7cd-a1bde7d3f1e6,Fred,"[1, 2, 3, 4, 5]"
5a95e62f-e3c4-4674-807f-c6531402fe76,Tim,"[1, 2, 3, 5]"
2bb691e8-3723-4701-899f-83560286297e,Jake,"[1, 2, 3, 4, 5]"
18c970c7-7ba1-413e-a6a9-b5bbf1969706,Austin's parents,"[1, 3, 5]"
18c970c7-7ba1-413e-a6a9-b5bbf1969706,Austin,"[1, 2, 3, 4, 5]"
faa0c968-9b63-40cb-bd38-5e1ef0bac79e,Casey,"[1, 2, 3, 4, 5]"
faa0c968-9b63-40cb-bd38-5e1ef0bac79e,Savannah,"[2, 4, 5]"
faa0c968-9b63-40cb-bd38-5e1ef0bac79e,Boss,[4]
e9cc3690-6312-48fb-af40-e4ad3ad2a34c,Wendy,[5]
203f72dc-5749-4432-a92e-b13650a429f4,Sandy,[1]
203f72dc-5749-4432-a92e-b13650a429f4,Sandy granddaughter meredith,[1]
e8125c1d-502b-4b51-9f59-68def7a015e4,I (myself),"[1, 2, 3, 4, 5]"
e8125c1d-502b-4b51-9f59-68def7a015e4,Friend,"[1, 2]"
4e01700c-6ba2-438b-9e97-c47fa1b88428,Denise,"[1, 2, 3, 5]"
4e01700c-6ba2-438b-9e97-c47fa1b88428,Little sister,[4]
2cc8ec3b-3cd9-4635-b1d0-0143e2dc7e0f,Baby,"[2, 3, 4]"
2cc8ec3b-3cd9-4635-b1d0-0143e2dc7e0f,Miley,"[1, 2, 3, 4, 5]"
2cc8ec3b-3cd9-4635-b1d0-0143e2dc7e0f,Man,[2]
01d31ae2-ea20-4892-998f-5a260de35139,Nick,"[1, 2, 3, 5]"
3be2da95-5303-4f16-876d-678bd9b63126,The owner,"[1, 5]"
3be2da95-5303-4f16-876d-678bd9b63126,The bartender,[4]
3be2da95-5303-4f16-876d-678bd9b63126,The guests,"[1, 2, 4]"
70ddd992-6463-4c75-9a7d-01419330fbb0,Charles,"[1, 2, 3, 4]"
137f29da-ad43-4036-a38c-19803807a730,A teenager,[3]
137f29da-ad43-4036-a38c-19803807a730,His mother,[5]
137f29da-ad43-4036-a38c-19803807a730,Tre,"[1, 2, 3, 4, 5]"
4a4f78d9-dffe-4c05-9593-5c9a8f542db4,Brian,"[1, 2, 3, 4, 5]"
c23c9d77-d44c-4024-9bfd-2acbd0f60428,Lily,"[1, 2, 3, 4, 5]"
6490c2dd-378f-4b8f-9f56-fe99fc343ba6,Her boss,[4]
6490c2dd-378f-4b8f-9f56-fe99fc343ba6,Jessica,"[1, 3, 4, 5]"
e4aa7cfc-5331-4bec-97e7-5f873e9f2ab5,The owners,"[4, 5]"
e4aa7cfc-5331-4bec-97e7-5f873e9f2ab5,The man,"[1, 4, 5]"
57ed5cae-07a1-489e-a536-333a5a856527,Britney's family,[2]
57ed5cae-07a1-489e-a536-333a5a856527,Britney,"[1, 2, 3, 4, 5]"
1aa7c76b-63d6-4286-a534-460bccc08b39,Marty,"[1, 2, 3, 4, 5]"
1aa7c76b-63d6-4286-a534-460bccc08b39,Doctor,"[3, 4]"
2c9486fd-f01f-4f62-bd23-72a82d980607,Tim,"[1, 2, 4, 5]"
2c9486fd-f01f-4f62-bd23-72a82d980607,Street magician,"[2, 3, 4]"
afa99b26-77ed-45bc-b7c3-797fb23b4127,Cole,"[1, 2, 3, 4]"
afa99b26-77ed-45bc-b7c3-797fb23b4127,Mom,"[1, 3, 4, 5]"
983c3a29-9471-484b-ac7e-e0afa1bd6025,His brother,"[2, 3]"
983c3a29-9471-484b-ac7e-e0afa1bd6025,Tom,"[1, 2, 3, 4, 5]"
3d0c352c-64db-46db-abc5-75172d4a70fb,Store owner,"[4, 5]"
3d0c352c-64db-46db-abc5-75172d4a70fb,Daniel,"[1, 2, 3, 4]"
3d0c352c-64db-46db-abc5-75172d4a70fb,Daniel's mom,[5]
3d0c352c-64db-46db-abc5-75172d4a70fb,Mrs johnson,[1]
80239281-8c0f-4165-9ff8-aa0aaee577da,Smokey,"[1, 2, 3, 4, 5]"
004e2642-b832-4246-b078-c7065220bd15,A mouse,[4]
004e2642-b832-4246-b078-c7065220bd15,Mice,[2]
004e2642-b832-4246-b078-c7065220bd15,Cats,"[1, 2, 4]"
004e2642-b832-4246-b078-c7065220bd15,A cat,[4]
004e2642-b832-4246-b078-c7065220bd15,My boss,"[3, 4, 5]"
a3459db5-fa9c-44a3-8c37-119b8e41502a,Aaa,[4]
a3459db5-fa9c-44a3-8c37-119b8e41502a,Someone,[5]
a3459db5-fa9c-44a3-8c37-119b8e41502a,Tori,"[1, 2, 3, 4, 5]"
09ac5e23-a1e1-418a-a86f-d4f600cbf60f,Zaddy,"[1, 2, 3, 4, 5]"
09ac5e23-a1e1-418a-a86f-d4f600cbf60f,Veterinarian,[4]
b7e36802-4a65-4196-af1c-e83a26b76bb0,Milos,"[1, 2, 3, 4, 5]"
b7e36802-4a65-4196-af1c-e83a26b76bb0,Girl,"[1, 2, 4]"
d7350b6f-09a4-4dc0-b000-03a4de3eb339,William,"[1, 2, 3, 4, 5]"
d7350b6f-09a4-4dc0-b000-03a4de3eb339,A man,"[3, 4]"
46bf97e3-0448-45e3-8c79-b213be1cf49c,Tasha,"[1, 2, 3, 4, 5]"
31a81e02-e100-4692-9913-96983bdc24b0,Tom,"[1, 2, 4, 5]"
92617607-2a8f-4075-b751-7e4b614e29a5,Jeremiah,"[1, 2, 3, 4, 5]"
dcba894b-f3b9-4614-832d-9b6608b5abd8,Friends,"[1, 2, 3, 4, 5]"
dcba894b-f3b9-4614-832d-9b6608b5abd8,Allie,"[1, 2, 3, 4, 5]"
75327ee6-64bc-4305-b891-fc7406431045,Georgia,"[1, 2, 3, 4, 5]"
75327ee6-64bc-4305-b891-fc7406431045,Her mom,"[2, 4, 5]"
7cc85400-02f6-45a2-8b0e-b5f04b23495d,Dad,[2]
7cc85400-02f6-45a2-8b0e-b5f04b23495d,Cory,"[1, 2, 3, 4, 5]"
3bcfb30e-b6ba-4cf1-a799-409e51371b17,Someone,[5]
3bcfb30e-b6ba-4cf1-a799-409e51371b17,The teacher,[4]
0a8c01d6-b654-4b05-8fec-26a3d2cb426e,Sally,"[1, 2, 3, 4, 5]"
6c71fe75-839a-464e-b7e5-d24c87164b04,I (myself),"[1, 2, 4]"
6c71fe75-839a-464e-b7e5-d24c87164b04,Brother,"[1, 2, 3, 4, 5]"
6c71fe75-839a-464e-b7e5-d24c87164b04,Mom,[2]
da332a53-0a35-46d7-a996-c1c640f1ca60,His mother,[4]
da332a53-0a35-46d7-a996-c1c640f1ca60,Jack,"[1, 2, 3, 4, 5]"
da332a53-0a35-46d7-a996-c1c640f1ca60,A tutor,"[4, 5]"
ce981973-d2b9-4177-a9cd-c0af9918428d,Mary,"[1, 2, 5]"
63ecc56e-d71e-4e41-ab30-8819427aebb6,Her dog,[1]
63ecc56e-d71e-4e41-ab30-8819427aebb6,Lulu,"[1, 2, 3, 4, 5]"
63ecc56e-d71e-4e41-ab30-8819427aebb6,Kendall jenner,"[4, 5]"
acbf9951-6134-4df9-ba1a-a5e94cda8ca3,Sarah,"[1, 2, 3, 4, 5]"
efc32da8-6b57-4cfd-aa53-2de3c74e2e25,Paul,"[1, 2, 3, 4, 5]"
2b6f2a06-9b38-4c3f-814c-837e17752483,Cop,"[3, 4, 5]"
2b6f2a06-9b38-4c3f-814c-837e17752483,Alex,"[1, 2, 3, 4, 5]"
ea08231c-2d42-4f38-92bd-d5922e0b7689,His friends,"[1, 3, 4]"
ea08231c-2d42-4f38-92bd-d5922e0b7689,Del,"[1, 3, 4, 5]"
ae3a76b7-0918-4d82-8e8c-5b5ebb422d02,I (myself),"[1, 2, 3, 4, 5]"
78e5c3af-f25c-4893-939c-8f5c7244cd89,His friends,"[2, 3, 5]"
78e5c3af-f25c-4893-939c-8f5c7244cd89,Tom,"[1, 2, 3, 4, 5]"
4e2d667e-bd25-4d91-8052-33a4df005fe6,Rosa,"[1, 2, 3, 4, 5]"
be0c5b83-6c8d-40a3-8e0e-e2d9f159f419,Shawn,"[1, 2, 3, 4, 5]"
fdc8e1f9-5a6f-42b4-8b86-573b86824a9d,A person,[4]
fdc8e1f9-5a6f-42b4-8b86-573b86824a9d,Damian,"[1, 2, 3, 4, 5]"
4618d755-aa67-4d72-991b-982f00d80977,Many close,[3]
4618d755-aa67-4d72-991b-982f00d80977,Amadeus mozart,"[1, 2, 3, 4]"
4618d755-aa67-4d72-991b-982f00d80977,Composer,"[1, 2]"
4618d755-aa67-4d72-991b-982f00d80977,Many close to him,[3]
5559d719-5a13-4e57-a151-120938af1f24,Alicia,"[1, 2, 3, 4, 5]"
5db25b56-ecb9-4782-a714-2cf098ccca5c,Kids,[3]
5db25b56-ecb9-4782-a714-2cf098ccca5c,Henry,"[1, 2, 4, 5]"
b91433c3-95e8-427f-9d3a-d5e26c927c9b,George,"[1, 2, 3, 4, 5]"
266d5e30-e125-4652-bb18-640220da455f,Tim,"[1, 2, 3, 4, 5]"
266d5e30-e125-4652-bb18-640220da455f,Tim's date,"[2, 4]"
af4edb1e-e5b8-43ae-aad0-073fdef7a703,Kids,"[1, 2, 3, 4, 5]"
af4edb1e-e5b8-43ae-aad0-073fdef7a703,Karl,"[1, 2, 3, 4, 5]"
ac7101ee-e70d-4113-a271-6bbe5bbff2f0,Henry,"[1, 2, 3, 4, 5]"
7b25e70c-d8d3-45b0-a93b-1bf403d5b868,I (myself),"[1, 2, 3, 4, 5]"
39941da6-502e-4ad7-9335-ebf790448176,Quinn,"[1, 2, 3, 4, 5]"
479bf6f4-0d8c-4cdd-ac61-e8b415eac6df,Judges,[3]
479bf6f4-0d8c-4cdd-ac61-e8b415eac6df,Ronnie,"[1, 2, 3, 4, 5]"
e7824a5e-127d-437c-ac17-03eda24566c1,Ed,"[1, 2, 3, 4]"
e7824a5e-127d-437c-ac17-03eda24566c1,Prospective members,[3]
e7824a5e-127d-437c-ac17-03eda24566c1,Band,"[4, 5]"
852784a0-0a53-441d-8ca4-7087b1560c2a,Josh,"[1, 2, 3, 4, 5]"
2d43f653-3978-4e7b-9049-cccaf3954111,Fiance,[2]
2d43f653-3978-4e7b-9049-cccaf3954111,Jade,"[1, 2, 3, 4, 5]"
42d2aece-4e46-4ae4-9808-01093e8ac65d,Katie,"[1, 2, 3, 4]"
8c9e74e0-8a65-4382-93db-3809d956f98c,Friends,"[1, 2, 3, 4, 5]"
8c9e74e0-8a65-4382-93db-3809d956f98c,Robbie,"[1, 2, 3, 4, 5]"
64dbf755-327c-4d6e-9910-9f8b8f2f0517,I (myself),"[1, 2, 3, 4, 5]"
64dbf755-327c-4d6e-9910-9f8b8f2f0517,Friends,"[3, 4]"
72f14b29-104c-40e4-867f-b1e39a8f17a4,A man,"[3, 4, 5]"
a6dd9e7a-3f66-427d-b6fe-33945fcb82e3,James,"[1, 2, 3, 4, 5]"
a6dd9e7a-3f66-427d-b6fe-33945fcb82e3,Dominick,"[1, 2, 3, 4, 5]"
691ce899-e9bf-48a0-9eee-6028042292b2,I (myself),"[1, 2, 3, 4, 5]"
691ce899-e9bf-48a0-9eee-6028042292b2,Teacher,[4]
b32f3782-9fe5-4855-a611-35baf8c5d588,Dog,"[1, 2, 3]"
b32f3782-9fe5-4855-a611-35baf8c5d588,Tom,"[1, 2, 5]"
c044b612-69f5-41eb-9aea-780e24f92b7d,Carol,"[1, 2, 5]"
c044b612-69f5-41eb-9aea-780e24f92b7d,Jack white,"[2, 3]"
c044b612-69f5-41eb-9aea-780e24f92b7d,Amethyst,"[1, 2, 5]"
f26a425a-32bf-4d13-b1d8-20917725bbc2,Josh,"[1, 2, 3, 4, 5]"
e95b4005-fcb2-4550-ae63-67d8d2457b6f,Sarah,"[1, 2, 3, 4, 5]"
e95b4005-fcb2-4550-ae63-67d8d2457b6f,Parents,"[2, 3, 4]"
e95b4005-fcb2-4550-ae63-67d8d2457b6f,Cat,"[1, 2, 4, 5]"
400a57e0-d7a7-4fc9-9fcb-c65885730468,Kelly,"[1, 2, 5]"
400a57e0-d7a7-4fc9-9fcb-c65885730468,Wayne,"[2, 3, 4]"
7a65b301-700a-42e5-94bd-aed7d762714d,Rob,[2]
7a65b301-700a-42e5-94bd-aed7d762714d,Alex,"[1, 3]"
7a65b301-700a-42e5-94bd-aed7d762714d,Mother,[4]
9161b473-e133-4e26-9237-202dcd70746e,Joy,"[1, 2, 5]"
9161b473-e133-4e26-9237-202dcd70746e,Stylist,"[2, 3]"
8f4039c9-9d98-4fc7-b899-352b4656ea74,I (myself),[4]
8f4039c9-9d98-4fc7-b899-352b4656ea74,Cop,[4]
8f4039c9-9d98-4fc7-b899-352b4656ea74,Wife,"[1, 2]"
5e67ea5e-64ad-4680-a0e5-3e160f83f757,I (myself),"[1, 2, 3, 4, 5]"
5e67ea5e-64ad-4680-a0e5-3e160f83f757,Some people,[4]
502c0d82-d997-45de-9d28-bdf462e06b2b,Morris family,"[1, 2, 3, 4, 5]"
502c0d82-d997-45de-9d28-bdf462e06b2b,Kittens,[5]
502c0d82-d997-45de-9d28-bdf462e06b2b,Someone,[5]
502c0d82-d997-45de-9d28-bdf462e06b2b,Kitten,[2]
1f02032b-4c13-4824-9635-1dcb5ec8a63c,Gary,[1]
6438371f-f060-48c4-8fcc-e228b332b065,I (myself),[5]
6438371f-f060-48c4-8fcc-e228b332b065,Neighbor,"[2, 3, 4]"
6438371f-f060-48c4-8fcc-e228b332b065,Man,"[1, 3, 5]"
6438371f-f060-48c4-8fcc-e228b332b065,Officer,[3]
67b46fed-2dac-46b5-acd7-f94681c366af,The tour guide,[4]
67b46fed-2dac-46b5-acd7-f94681c366af,Teddy,"[1, 2, 3, 4, 5]"
379c140a-fb07-4edf-b42e-68acd2f79752,Bob,"[1, 2, 3, 4, 5]"
efbdccc8-8997-4c20-9792-fe515d48fcf8,Callie,"[1, 2, 4, 5]"
efbdccc8-8997-4c20-9792-fe515d48fcf8,Her neighbor,"[2, 3]"
efbdccc8-8997-4c20-9792-fe515d48fcf8,The bee,"[3, 4, 5]"
67bc627d-f52b-44c6-829f-20599b4aa370,I (myself),[1]
67bc627d-f52b-44c6-829f-20599b4aa370,My neighbors,"[4, 5]"
67bc627d-f52b-44c6-829f-20599b4aa370,My dogs,"[1, 2, 3, 4, 5]"
2ad12734-5f56-4df5-8dd0-2d8fb5902d32,Turtle,"[2, 5]"
2ad12734-5f56-4df5-8dd0-2d8fb5902d32,Smith family,"[1, 2]"
2ad12734-5f56-4df5-8dd0-2d8fb5902d32,Smith,[1]
2ad12734-5f56-4df5-8dd0-2d8fb5902d32,Ranger,[3]
2ad12734-5f56-4df5-8dd0-2d8fb5902d32,Predators,[3]
2ad12734-5f56-4df5-8dd0-2d8fb5902d32,Children,"[4, 5]"
2ad12734-5f56-4df5-8dd0-2d8fb5902d32,Baby,[5]
289e2eb9-954e-47ca-83e2-7d214028a757,His wife,"[2, 3, 4, 5]"
289e2eb9-954e-47ca-83e2-7d214028a757,Lucy,"[4, 5]"
289e2eb9-954e-47ca-83e2-7d214028a757,Jeff,"[1, 2, 3, 4, 5]"
65e69ef9-4788-4373-8a2f-6d295cad79e2,May,"[1, 3]"
65e69ef9-4788-4373-8a2f-6d295cad79e2,Beth,"[1, 3, 4, 5]"
65e69ef9-4788-4373-8a2f-6d295cad79e2,Val,"[2, 3, 4, 5]"
65e69ef9-4788-4373-8a2f-6d295cad79e2,Ali,"[1, 2, 3, 4, 5]"
99fb0cd2-7e41-4573-9c12-012f11929197,Tamar,"[1, 2, 3, 4, 5]"
99fb0cd2-7e41-4573-9c12-012f11929197,Her friends,"[1, 2]"
25f830a0-82e4-4bde-88b8-53935ec0a42b,Friends,"[1, 5]"
25f830a0-82e4-4bde-88b8-53935ec0a42b,Jason,"[1, 2, 3, 4, 5]"
1e49d958-07ee-4706-a2f6-7d8e1ef68ba7,Tess,"[1, 2, 3, 4, 5]"
ce0e9e57-f667-4709-bd60-25f95fc8fdf7,Bill,"[2, 3, 4, 5]"
ce0e9e57-f667-4709-bd60-25f95fc8fdf7,Tom,"[1, 2, 3, 4, 5]"
2b082d63-1b14-414a-997e-8437c73f4b5e,A stranger,[4]
