story,character, appearing lines
f75d64b4-287b-46e6-bb89-6a6836a871d0,Man,"[1, 2, 3, 4, 5]"
1dffa8df-082d-4bda-9e67-64fd7c03fa18,I (myself),"[1, 2, 3, 5]"
1dffa8df-082d-4bda-9e67-64fd7c03fa18,My husband,"[1, 2, 3, 5]"
1dffa8df-082d-4bda-9e67-64fd7c03fa18,Doctor,"[3, 4]"
62c57b2b-51b7-4a31-a78b-0363a8b2980e,Gina,"[1, 2, 3, 4, 5]"
62c57b2b-51b7-4a31-a78b-0363a8b2980e,Mother,"[4]"
d84b93bc-a4f4-449c-9558-604f00e7b79e,His parents,"[3]"
d84b93bc-a4f4-449c-9558-604f00e7b79e,Tim,"[1, 2, 4, 5]"
03fa6834-3a0a-4423-a909-d805dd21e296,I (myself),"[1, 2, 3, 5]"
03fa6834-3a0a-4423-a909-d805dd21e296,Coworker,"[1, 3, 4, 5]"
e20f947a-39ee-4595-a000-4daf8e47640e,Davis,"[1, 2, 3, 5]"
b159cf73-0512-4eb2-b0b5-1b9448fbe6a7,Mitch,"[1, 2, 3, 4, 5]"
6d0487f2-aa80-4f68-a59a-0cfdd552f934,Hair,"[2, 4, 5]"
6d0487f2-aa80-4f68-a59a-0cfdd552f934,Jen,"[1, 2, 3, 4, 5]"
d1081bc3-da2c-48d1-9924-a2bd1ec3c207,His mom,"[4]"
d1081bc3-da2c-48d1-9924-a2bd1ec3c207,Alex,"[1]"
f8dc47ef-1282-4dd4-816c-2c7cec18b9fb,Donation center,"[3, 4, 5]"
f8dc47ef-1282-4dd4-816c-2c7cec18b9fb,Tom,"[1, 2, 3, 4, 5]"
d24bfafa-68b8-41d8-85bb-14e13c81b887,Jen,"[1, 2, 4]"
973518e4-f271-4be8-8bd7-eaab23006dd6,June,"[1, 2, 3, 4, 5]"
973518e4-f271-4be8-8bd7-eaab23006dd6,June's parents,"[3]"
aafce06d-4464-4650-9710-61c674156d03,I (myself),"[2, 3, 5]"
aafce06d-4464-4650-9710-61c674156d03,My friend,"[1, 4, 5]"
5959b23e-4b29-4496-a095-de41d0661444,Sean wife,"[1, 5]"
5959b23e-4b29-4496-a095-de41d0661444,Sean,"[1, 4]"
5959b23e-4b29-4496-a095-de41d0661444,Neighbor,"[2, 3]"
6e89f16c-4ad3-41d9-9dd1-8ce2c7aa11d1,Girl,"[1, 2, 3, 5]"
6e89f16c-4ad3-41d9-9dd1-8ce2c7aa11d1,Dentist,"[2, 4]"
6e89f16c-4ad3-41d9-9dd1-8ce2c7aa11d1,Mother,"[1, 3, 5]"
ed1b4e40-0dcf-4351-8697-e621d8a6b069,Ted,"[1, 2, 3, 5]"
0a5e9b20-1a60-4c1d-bbcc-f9c6c202c806,Cop,"[4]"
0a5e9b20-1a60-4c1d-bbcc-f9c6c202c806,Justin,"[1, 2, 3, 4, 5]"
853af68e-2759-4ec7-af9a-c4d4d6bc5140,Dad,"[1, 3, 4, 5]"
853af68e-2759-4ec7-af9a-c4d4d6bc5140,Jeremy,"[1, 2, 3, 4, 5]"
803f717a-6813-436f-adf4-85a66bcff37b,His wife,"[2, 3, 4, 5]"
803f717a-6813-436f-adf4-85a66bcff37b,The man,"[1, 2, 3]"
44755afd-2150-4dc9-b481-f6134427c894,I (myself),"[1, 2, 3, 4, 5]"
44755afd-2150-4dc9-b481-f6134427c894,Friends,"[4, 5]"
77ca4632-a002-468a-87d2-142378b6b41a,Boxing champion,"[2]"
77ca4632-a002-468a-87d2-142378b6b41a,Tom,"[1]"
b25e2fc6-bb52-4a6a-a9d3-e41b361a94e4,Stan,"[1, 2, 4, 5]"
b25e2fc6-bb52-4a6a-a9d3-e41b361a94e4,Dad,"[1, 2, 3, 5]"
b25e2fc6-bb52-4a6a-a9d3-e41b361a94e4,Doctors,"[3]"
47180a71-9578-427e-adeb-c26aea541cb7,Jason,"[1, 2, 3, 4, 5]"
47180a71-9578-427e-adeb-c26aea541cb7,Jeff,"[1, 2, 4, 5]"
9db1c645-4a9f-4e45-817e-6d08434982b6,Cliff's parents,"[1, 4, 5]"
9db1c645-4a9f-4e45-817e-6d08434982b6,Cliff,"[1, 2, 3, 4, 5]"
d3af5e1a-abcc-421b-b209-5821120f99a3,Wife,"[1, 3, 5]"
3cd79297-3ab1-4bee-be83-e215d9295592,Cats,"[1, 2]"
3cd79297-3ab1-4bee-be83-e215d9295592,Ted's sister's cat,"[3, 4, 5]"
3cd79297-3ab1-4bee-be83-e215d9295592,Ted,"[1, 2, 3, 4, 5]"
3cd79297-3ab1-4bee-be83-e215d9295592,Ted's sister,"[3, 5]"
2c48fdc2-77d4-4b48-be25-a92caff5f902,I (myself),"[1, 4, 5]"
2c48fdc2-77d4-4b48-be25-a92caff5f902,Researcher,"[3, 4, 5]"
2c48fdc2-77d4-4b48-be25-a92caff5f902,Work,"[4]"
2c48fdc2-77d4-4b48-be25-a92caff5f902,Thank you note,"[5]"
2c48fdc2-77d4-4b48-be25-a92caff5f902,Natural language processing,"[3]"
46ffd923-3ba4-4b59-830b-f7cd9d7da905,I (myself),"[1, 4, 5]"
46ffd923-3ba4-4b59-830b-f7cd9d7da905,Nephew,"[1, 2, 3, 4, 5]"
32d58a3c-5e84-459c-857b-ecffaf599186,Ellie,"[1]"
ae10b77c-befc-4bdb-8d0f-88e8297861be,His colleagues,"[3, 4, 5]"
ae10b77c-befc-4bdb-8d0f-88e8297861be,Sam,"[1, 2, 3, 4, 5]"
73ebad71-ec80-4005-9ebd-76fb72308db4,Bob,"[1, 2, 3, 4, 5]"
73ebad71-ec80-4005-9ebd-76fb72308db4,Bob's dog,"[1, 2, 4, 5]"
73ebad71-ec80-4005-9ebd-76fb72308db4,Bob's neighbor,"[4, 5]"
90e4f371-b574-430b-bdff-84c4ea1b7113,Bride,"[4, 5]"
90e4f371-b574-430b-bdff-84c4ea1b7113,Bill,"[1, 2, 3, 4, 5]"
a693bc2f-9b7d-491f-b03a-1aa481b607f0,Girl,"[1, 2, 3, 4, 5]"
a4ba107c-2e0b-4374-b3d6-00f35b68c4b4,Mom,"[2, 5]"
a4ba107c-2e0b-4374-b3d6-00f35b68c4b4,Mark,"[1, 2, 3, 4, 5]"
1446bd63-3f38-4cd8-afe6-399c072ac9a8,I (myself),"[1, 3, 4, 5]"
1446bd63-3f38-4cd8-afe6-399c072ac9a8,Dog,"[2, 3, 4]"
399c192f-3ff1-4ba4-bf48-6fd01f8ff909,Cindy,"[1, 2, 3, 4, 5]"
399c192f-3ff1-4ba4-bf48-6fd01f8ff909,Her mom,"[1, 2, 5]"
7fe44731-f945-4fa1-8a2f-e49f1ab4321c,His friends,"[1, 2, 3, 4, 5]"
7fe44731-f945-4fa1-8a2f-e49f1ab4321c,Jerome,"[1, 2, 3, 4, 5]"
37250124-c942-422a-98e8-31b474150d74,Jessie,"[1, 2, 3, 4, 5]"
37250124-c942-422a-98e8-31b474150d74,Laurie,"[1, 2, 3, 4, 5]"
9e7813f6-ccb9-4eb5-8d8b-62227d09b0ec,I (myself),"[1, 3, 5]"
9e7813f6-ccb9-4eb5-8d8b-62227d09b0ec,Kids,"[2, 3, 4, 5]"
9e7813f6-ccb9-4eb5-8d8b-62227d09b0ec,Friends,"[1, 5]"
9e7813f6-ccb9-4eb5-8d8b-62227d09b0ec,George,"[2, 3, 4, 5]"
9e7813f6-ccb9-4eb5-8d8b-62227d09b0ec,Wife,"[4]"
e269e88a-16b6-43f8-9df0-a88c195c600f,Ben,"[1, 2, 3, 4, 5]"
9e399e11-8de5-4d9f-84a3-67e982e58f1a,Ramona,"[1, 2, 3, 4, 5]"
64c9f7dd-41e3-43a8-a82e-d46776d82e84,Friend's family,"[2, 3]"
64c9f7dd-41e3-43a8-a82e-d46776d82e84,His friend,"[1, 3]"
64c9f7dd-41e3-43a8-a82e-d46776d82e84,Henry,"[1, 3, 4, 5]"
b8ad80ba-1fb7-4dc8-b4aa-6113e3ef7eb8,I (myself),"[1]"
b8ad80ba-1fb7-4dc8-b4aa-6113e3ef7eb8,Dogs,"[5]"
b8ad80ba-1fb7-4dc8-b4aa-6113e3ef7eb8,Grandma,"[1, 2, 3, 4]"
33f3f6f9-d619-428e-937b-bb4611e25feb,Tara,"[1, 2, 3, 4, 5]"
14170a7e-4c5e-460a-aba0-bb7a3ee47ab0,Marko ster,"[1, 2, 3, 4, 5]"
d8a59d2a-a89a-422c-8bbc-07c6f56b93d8,Jasper,"[1, 2, 3, 4, 5]"
e4c5a0d3-0256-4cfe-b4dc-816d14e2dc6d,Gina,"[1, 2, 3, 4, 5]"
e4c5a0d3-0256-4cfe-b4dc-816d14e2dc6d,Gary,"[3, 4]"
60ca4a02-dc81-43fb-aa6f-539950382d37,I (myself),"[1]"
60ca4a02-dc81-43fb-aa6f-539950382d37,Aunt,"[1, 2, 3, 5]"
60ca4a02-dc81-43fb-aa6f-539950382d37,Stranger,"[4, 5]"
f9d4844e-932f-4519-a192-e024429c0809,I (myself),"[1, 2, 4, 5]"
3b6f345a-9621-4ae5-9c8a-7029bd7778b1,I (myself),"[1, 2, 3, 4, 5]"
3b6f345a-9621-4ae5-9c8a-7029bd7778b1,Kids,"[1, 2, 3, 4, 5]"
b09ccc3a-83be-4e4b-a059-c5b45e33103c,Will,"[1]"
d0537502-f7f0-49b4-9199-833f94099129,Men,"[1, 3, 4, 5]"
d0537502-f7f0-49b4-9199-833f94099129,One,"[4, 5]"
3efe4098-f926-4a2d-a8ad-47537e0fc114,Person,"[2, 3, 4, 5]"
3efe4098-f926-4a2d-a8ad-47537e0fc114,Jessica,"[1, 2, 3, 4, 5]"
3efe4098-f926-4a2d-a8ad-47537e0fc114,Best friend,"[5]"
a2013270-151c-4227-8b7b-d6c6e50c2e9a,General manager,"[1, 2, 3, 4]"
a2013270-151c-4227-8b7b-d6c6e50c2e9a,Old boss,"[4]"
a2013270-151c-4227-8b7b-d6c6e50c2e9a,Tom,"[1, 2, 3, 4]"
10565fa0-6a67-4ca4-8dde-1c17762fe043,Jane,"[1, 2, 4, 5]"
10565fa0-6a67-4ca4-8dde-1c17762fe043,Her husband,"[1, 2, 4, 5]"
10565fa0-6a67-4ca4-8dde-1c17762fe043,Three kids,"[2]"
10565fa0-6a67-4ca4-8dde-1c17762fe043,Oldest kid,"[2, 3]"
18d27983-ed6e-4d90-bc8f-91063feb4ff5,Bradley,"[2, 3, 4]"
18d27983-ed6e-4d90-bc8f-91063feb4ff5,Billy,"[1]"
18d27983-ed6e-4d90-bc8f-91063feb4ff5,Jean,"[1]"
a2337c3b-32cc-4889-b15e-04b79f2a8714,People,"[3]"
a2337c3b-32cc-4889-b15e-04b79f2a8714,Scott,"[1, 2, 3, 4, 5]"
a2337c3b-32cc-4889-b15e-04b79f2a8714,Boss,"[2, 5]"
1f3e772b-1b96-4463-9d3c-a26db7e9332c,Bob,"[1, 2, 4, 5]"
1f3e772b-1b96-4463-9d3c-a26db7e9332c,Mike,"[1, 2, 4, 5]"
b181cc83-0ee3-4f36-bb01-b25d4cca4311,Everyone,"[3, 4]"
b181cc83-0ee3-4f36-bb01-b25d4cca4311,Sally,"[1, 2]"
b181cc83-0ee3-4f36-bb01-b25d4cca4311,Alice,"[2, 4]"
92e47668-2aca-4509-a586-4d043d8dbb78,Sam,"[1, 2, 3, 4, 5]"
2d85d6ed-3d1c-47b5-baae-73a6b9d58f0a,John,"[1, 2, 3, 4, 5]"
2d85d6ed-3d1c-47b5-baae-73a6b9d58f0a,Jhon,"[1, 3]"
c607568f-bae0-4769-91e5-7581b8f0b515,Jeff,"[1, 2, 3, 4, 5]"
1a9f503b-017f-4907-8da9-d6d5f0c7c693,Aunt,"[1, 4]"
1a9f503b-017f-4907-8da9-d6d5f0c7c693,June,"[1, 2, 3, 4, 5]"
c3514900-a829-4085-980f-e1ecfb3da922,Kate,"[1, 2, 3, 4, 5]"
c3514900-a829-4085-980f-e1ecfb3da922,Cat,"[1, 2]"
f23b3568-6191-4262-8d3f-236a0f26d7d9,I (myself),"[1]"
f23b3568-6191-4262-8d3f-236a0f26d7d9,My brothers,"[1, 2]"
f23b3568-6191-4262-8d3f-236a0f26d7d9,Kids,"[1, 2]"
f23b3568-6191-4262-8d3f-236a0f26d7d9,Parents,"[5]"
f23b3568-6191-4262-8d3f-236a0f26d7d9,Little brother,"[3, 4, 5]"
9935fcdd-7714-4713-ba0f-bcc0b87a63b9,Caller,"[5]"
9935fcdd-7714-4713-ba0f-bcc0b87a63b9,Sam,"[1, 2, 3, 4, 5]"
69791cbd-21bd-436d-ab66-b3e5c2a7fbce,Dan,"[1]"
c597310c-8db6-46cb-a90a-bdd00bf155f3,Coach,"[5]"
c597310c-8db6-46cb-a90a-bdd00bf155f3,Ben,"[1, 2]"
c597310c-8db6-46cb-a90a-bdd00bf155f3,Rick,"[3]"
c597310c-8db6-46cb-a90a-bdd00bf155f3,Groin,"[3]"
c597310c-8db6-46cb-a90a-bdd00bf155f3,Medic,"[5]"
5bb0da19-7d0b-44c1-9279-6f50da393874,Charlie,"[1, 2, 3, 4, 5]"
5bb0da19-7d0b-44c1-9279-6f50da393874,Wife,"[2, 3, 5]"
7d2a528a-14ee-45ca-baf5-b4a3690882c8,Lana,"[1, 2, 3, 4, 5]"
7d2a528a-14ee-45ca-baf5-b4a3690882c8,Artist,"[4]"
aa0cd7c0-4bb7-4272-bd8a-3fc3c780d473,Samantha,"[1, 4, 5]"
aa0cd7c0-4bb7-4272-bd8a-3fc3c780d473,Guy,"[2, 3]"
aa0cd7c0-4bb7-4272-bd8a-3fc3c780d473,Second guy,"[3]"
14eff83e-85af-495f-9539-e46d2363f289,Alicia,"[1, 2, 3, 4, 5]"
4082e282-af6a-43a0-aeb1-7469b9dfefe4,Gypsy,"[3, 4]"
4082e282-af6a-43a0-aeb1-7469b9dfefe4,Martha,"[1, 2, 3]"
4082e282-af6a-43a0-aeb1-7469b9dfefe4,Kim,"[2, 3, 4, 5]"
c7f13942-c8a2-46d8-9c79-e2859a20b62f,People she loves,"[5]"
c7f13942-c8a2-46d8-9c79-e2859a20b62f,Pat,"[1, 2, 3, 4, 5]"
8eaee431-5abd-471e-963f-7a7645ab1f2d,People at school,"[2, 5]"
8eaee431-5abd-471e-963f-7a7645ab1f2d,Ray,"[1, 2, 3, 4, 5]"
86b86e81-689d-4a68-821b-b3ed57c1978a,Natalie,"[1, 2, 3, 5]"
86b86e81-689d-4a68-821b-b3ed57c1978a,Brown bear,"[4, 5]"
e70434e4-fe09-4a91-9804-ea0b261a12d4,I (myself),"[1, 2, 3, 4, 5]"
c4584cb5-02c2-4e91-9349-e2444d33b89d,I (myself),"[2, 4, 5]"
c4584cb5-02c2-4e91-9349-e2444d33b89d,Saleswoman,"[4, 5]"
c4584cb5-02c2-4e91-9349-e2444d33b89d,My wife,"[1, 2, 4]"
8addedee-305c-4324-b960-12df3a4750b8,Drew,"[1, 2, 3, 4, 5]"
9e9db4e9-b7de-4821-8db2-743d7c461664,I (myself),"[1]"
9e9db4e9-b7de-4821-8db2-743d7c461664,Wife's boss,"[1, 2, 4]"
8409b583-3975-4d48-9d00-3e8d2017b968,Girlfriend,"[1, 2, 4, 5]"
8409b583-3975-4d48-9d00-3e8d2017b968,Jim,"[1, 2, 3, 4, 5]"
488a6586-d172-41b2-810e-695f0900413d,Liam,"[1, 2, 3, 4, 5]"
488a6586-d172-41b2-810e-695f0900413d,Bestbuy,"[3, 4]"
72da41d8-bdd7-43ab-b2c5-5ca2e77408f9,I (myself),"[1, 2, 3, 4, 5]"
b5d7791e-a455-4b7a-85cc-229fe84bd64b,I (myself),"[1, 2, 3, 4]"
b5d7791e-a455-4b7a-85cc-229fe84bd64b,Toddler,"[2, 5]"
b5d7791e-a455-4b7a-85cc-229fe84bd64b,Children,"[5]"
b5d7791e-a455-4b7a-85cc-229fe84bd64b,Wife,"[1, 2, 3, 4]"
6bf04636-228c-445d-83be-52f21e6ecb96,Yolanda,"[1, 2, 3, 4, 5]"
8f25931a-3d35-4c93-8688-b3a1fa7e08c8,Brain,"[1, 2, 3, 4]"
8f25931a-3d35-4c93-8688-b3a1fa7e08c8,Boy's team,"[1, 2, 3, 4, 5]"
54dab6a6-7f15-4736-8754-0da189015675,Tina,"[1, 2, 4, 5]"
e748160a-6ffc-48cf-a14f-5ad38e2a61d0,Diana,"[1, 2, 3, 4, 5]"
e748160a-6ffc-48cf-a14f-5ad38e2a61d0,Audience,"[2, 5]"
b542458a-9fba-42b8-a7bf-751b3cb89af6,Rod,"[1, 2, 3, 4, 5]"
f51bddc1-66af-457d-a12a-bcf74ce79d69,Carlos,"[1, 2, 3, 4, 5]"
e7fdff1a-71ab-4840-a5c9-4e245998e75b,Nick,"[1, 3, 4, 5]"
be0b4726-75bd-4291-a23b-39ccd2c723ea,Kelsey,"[1, 2, 3, 5]"
be0b4726-75bd-4291-a23b-39ccd2c723ea,Her friend,"[3, 4, 5]"
6e8c5256-78b6-4ae0-aca7-783d1dff6480,A worker,"[2, 5]"
6e8c5256-78b6-4ae0-aca7-783d1dff6480,John,"[1, 2, 3, 4, 5]"
34ef740b-859e-463c-80c6-95245b86365e,Sara,"[1, 2, 3, 4, 5]"
336a5354-13be-476a-8d3c-3187c5d4a327,May,"[2, 3, 4, 5]"
336a5354-13be-476a-8d3c-3187c5d4a327,Someone,"[1]"
336a5354-13be-476a-8d3c-3187c5d4a327,Birds,"[3, 5]"
01a9cd6b-6de3-43be-9007-4e067dafc14a,Dignitaries,"[3]"
01a9cd6b-6de3-43be-9007-4e067dafc14a,Olympic committee,"[1]"
01a9cd6b-6de3-43be-9007-4e067dafc14a,Rick's friend,"[1, 2]"
01a9cd6b-6de3-43be-9007-4e067dafc14a,Rick,"[1, 2, 3, 4, 5]"
d37b5a87-7e05-4a6d-9cba-d24227bdca5e,Person,"[4, 5]"
d37b5a87-7e05-4a6d-9cba-d24227bdca5e,Ana,"[1, 2, 3, 4, 5]"
231d9da5-cf98-49df-9853-7dfd01d40ce7,Burma,"[1, 2, 3, 4, 5]"
231d9da5-cf98-49df-9853-7dfd01d40ce7,Rescuers,"[3, 5]"
231d9da5-cf98-49df-9853-7dfd01d40ce7,Elephant,"[1, 2, 3, 4, 5]"
b2906e68-a1e0-4827-9bd7-edaa2dc01408,Children,"[2, 3]"
b2906e68-a1e0-4827-9bd7-edaa2dc01408,Fred,"[1, 2, 4, 5]"
40a2491d-52e1-4dfb-af4d-e6c564e46d83,Ron,"[1, 2, 3, 4, 5]"
a9e0549d-0819-44ef-91f4-c26d2952054c,Jenny,"[1, 2, 3, 4, 5]"
a9e0549d-0819-44ef-91f4-c26d2952054c,Her parents,"[2, 3]"
1faad27c-52cb-4494-ac5d-e67f6d8e959f,Jelly,"[1, 2, 3, 4, 5]"
2c30cf0b-c2fe-453a-ae30-f2b7cb2dc3b7,Alex,"[1, 2, 3, 4]"
2c30cf0b-c2fe-453a-ae30-f2b7cb2dc3b7,Alex's sister,"[1]"
7f2d3c92-c9f1-4368-a63b-9fb3c00a7a4e,Louise,"[1, 2, 3, 5]"
eb8de112-fea5-40b8-b45f-26edd23057c0,Jane,"[1, 3, 4, 5]"
eb8de112-fea5-40b8-b45f-26edd23057c0,Parents,"[2, 3]"
c4310fe1-18ae-4781-8ad7-185b793a03cb,Tiffany,"[1, 2, 3, 5]"
c4310fe1-18ae-4781-8ad7-185b793a03cb,Coach,"[4]"
e8b4145f-dbb3-4099-beda-0ff1787bbfa0,Theo,"[1, 2, 3, 4, 5]"
315e8dd1-363d-41d5-b5c6-f978e6127847,I (myself),"[1, 2, 3, 4]"
315e8dd1-363d-41d5-b5c6-f978e6127847,Wife,"[1, 2, 3, 4, 5]"
b565b834-700f-4a42-aefa-4cf51da057d5,I (myself),"[1, 2, 4, 5]"
40fa79ea-357e-413a-b87f-5cd6f258ba40,Jane,"[1, 3, 5]"
40fa79ea-357e-413a-b87f-5cd6f258ba40,Manager,"[3, 4]"
40fa79ea-357e-413a-b87f-5cd6f258ba40,Joe,"[1, 2]"
f82bf4f9-dce9-4b7a-832f-c04a37389c51,Parents,"[2, 3, 5]"
f82bf4f9-dce9-4b7a-832f-c04a37389c51,Stacey,"[1, 2, 3, 4, 5]"
4df8d0c1-8efe-4b10-9c0a-5d891f0927ba,New employees,"[1, 2, 3, 4, 5]"
4df8d0c1-8efe-4b10-9c0a-5d891f0927ba,Joe,"[1, 3, 4, 5]"
4df8d0c1-8efe-4b10-9c0a-5d891f0927ba,Joe's wife,"[3]"
1cbac57a-7d8b-4cdf-8bdc-e512165d3f37,Strange man,"[2, 3, 5]"
1cbac57a-7d8b-4cdf-8bdc-e512165d3f37,Jim,"[1, 2, 3, 4, 5]"
7ca8cd63-0606-4409-8f24-0a9284f8f318,Baby,"[3, 4, 5]"
7ca8cd63-0606-4409-8f24-0a9284f8f318,Apes,"[1]"
7ca8cd63-0606-4409-8f24-0a9284f8f318,Jenny,"[1]"
7ca8cd63-0606-4409-8f24-0a9284f8f318,Chad,"[5]"
e7152e92-b9a2-4b47-b208-eec88b5710c1,Gary,"[1, 2, 3, 4, 5]"
306f4e2b-b3cf-4981-857d-4dcaf76047d6,Police,"[4]"
306f4e2b-b3cf-4981-857d-4dcaf76047d6,Brad,"[1, 2, 3, 4, 5]"
68aa8a97-b582-4d5a-ab77-67a0373e302b,Jaris,"[1, 2, 3, 4, 5]"
a858b120-b648-48ca-899f-0a0e030142a7,Milly's family,"[3, 4]"
a858b120-b648-48ca-899f-0a0e030142a7,Wealthy family,"[1]"
a858b120-b648-48ca-899f-0a0e030142a7,Milly,"[1, 2, 3, 4, 5]"
e7af3e92-9248-4c3a-a24c-0ae51302aebe,Manny,"[1, 2, 3, 4, 5]"
51a192b3-9aff-46a7-8869-dd091f8ed72f,A nice woman,"[3, 4]"
51a192b3-9aff-46a7-8869-dd091f8ed72f,Seth,"[1, 2, 3, 4, 5]"
8f558f41-b9d4-4de2-85d4-54be1213caaf,Parents,"[4, 5]"
8f558f41-b9d4-4de2-85d4-54be1213caaf,Gene's son,"[5]"
8f558f41-b9d4-4de2-85d4-54be1213caaf,Gene,"[1, 5]"
8f558f41-b9d4-4de2-85d4-54be1213caaf,Gene's grandson,"[1, 2, 3, 4, 5]"
46717559-77e4-44dd-a80c-3b00abc0f76f,Fred,"[1, 3, 4, 5]"
b0955cd0-3f63-4135-8409-9879407abbf5,Floyd,"[1, 2, 3, 4, 5]"
681c4811-250f-4f8c-9204-52d3f0a0e0d5,Jacob,"[1, 2, 3, 4, 5]"
681c4811-250f-4f8c-9204-52d3f0a0e0d5,Friends,"[2]"
9d38a1c9-95b9-4995-9455-aa32117ec51b,Son,"[2, 3, 4, 5]"
9d38a1c9-95b9-4995-9455-aa32117ec51b,Neighbor,"[1]"
23ed1643-fdfc-49e3-9192-977f61c1dea1,The owner,"[2, 4, 5]"
23ed1643-fdfc-49e3-9192-977f61c1dea1,The cat,"[1, 2, 3, 4, 5]"
23ed1643-fdfc-49e3-9192-977f61c1dea1,A mouse,"[4, 5]"
9c9a48b4-5dd5-4fe7-af60-8034c497c2af,Ben,"[1, 2, 3, 5]"
9c9a48b4-5dd5-4fe7-af60-8034c497c2af,Ben's two cats,"[3, 4, 5]"
b74feaf8-1a72-4c2e-ae07-498538a17439,Everyone,"[2]"
b74feaf8-1a72-4c2e-ae07-498538a17439,Tristan,"[1, 2, 3, 4, 5]"
f863e6af-c01e-4b9a-abf7-1078469decfa,Johnny,"[1, 2, 3, 4, 5]"
65f18c9f-fe2f-481d-a108-24822cf18831,Devin,"[1, 3, 4]"
65f18c9f-fe2f-481d-a108-24822cf18831,Easter,"[1, 2]"
65f18c9f-fe2f-481d-a108-24822cf18831,Younger brother and sister,"[5]"
9d414d74-1baa-4450-baae-28c43ead4ab6,Robert,"[1, 2, 3, 4, 5]"
9d414d74-1baa-4450-baae-28c43ead4ab6,Office,"[2]"
36f0e5cf-0066-40c2-bdfd-540691f0d018,The murderer,"[4]"
36f0e5cf-0066-40c2-bdfd-540691f0d018,A detective,"[1, 2, 3, 4]"
9d6209ba-9145-4543-9410-df68a5c86e95,His friends,"[5]"
9d6209ba-9145-4543-9410-df68a5c86e95,Suzy,"[1, 3, 4, 5]"
9d6209ba-9145-4543-9410-df68a5c86e95,Fred,"[1, 2, 3, 5]"
392f176f-bf6e-4aac-87f8-b8e73b535a0f,Tim,"[1, 2, 3, 4, 5]"
392f176f-bf6e-4aac-87f8-b8e73b535a0f,Everyone,"[3]"
997708b2-f5ca-413b-ae8b-deafe789d502,Macy's co-workers,"[4]"
997708b2-f5ca-413b-ae8b-deafe789d502,Macy,"[1, 2, 3, 4, 5]"
997708b2-f5ca-413b-ae8b-deafe789d502,Macy's boss,"[1, 4]"
2f3ae456-e560-4377-8a1d-6cd5d39edc29,Jack,"[1, 2, 3, 4, 5]"
2f3ae456-e560-4377-8a1d-6cd5d39edc29,Doctor,"[2]"
20141f60-7050-4b30-82ac-6b41e0ff8add,I (myself),"[4]"
20141f60-7050-4b30-82ac-6b41e0ff8add,The photographer,"[5]"
d910d40d-8a01-4cb1-99ca-b69dd6ca1947,Timmy,"[1, 2, 3, 4, 5]"
e91497d5-4f30-43f0-9046-48738987e2ba,Jerome,"[1, 2, 3, 4, 5]"
d019cf45-adb1-4f4d-8f78-1a0bc99d2eaf,Hannah,"[1]"
d019cf45-adb1-4f4d-8f78-1a0bc99d2eaf,Brad,"[1, 2, 4]"
a6475b56-2481-4bd2-a19e-92e8a4c2b521,I (myself),"[1, 3]"
a6475b56-2481-4bd2-a19e-92e8a4c2b521,The candidates,"[2, 3, 4]"
17f8d547-35da-4673-912f-9e63c3e7a8ca,Greg,"[1, 3, 4, 5]"
17f8d547-35da-4673-912f-9e63c3e7a8ca,Friends,"[2]"
54d03081-0611-46a8-9b40-790e396e889d,My grandmother,"[1]"
54d03081-0611-46a8-9b40-790e396e889d,My step dad,"[4, 5]"
9d181d8b-2297-48d7-a195-9e68eeb7ebf8,I (myself),"[1, 2, 3, 5]"
961a77ca-e5a0-4726-bcde-bb1fa1a92c58,Professor smith,"[1, 2, 3, 4, 5]"
961a77ca-e5a0-4726-bcde-bb1fa1a92c58,Teacher,"[1]"
961a77ca-e5a0-4726-bcde-bb1fa1a92c58,A student,"[2, 3, 4]"
53edc226-984e-4954-acd4-d2eecde0bd58,I (myself),"[1, 2, 4, 5]"
64b1c1d6-d1ea-4930-92b6-36b9c64ed442,Grace,"[1, 2, 3, 4, 5]"
f490713a-d5f6-40b7-99b1-a4252c28d085,Ups,"[4]"
f490713a-d5f6-40b7-99b1-a4252c28d085,Karl,"[1]"
eca3462b-94f1-423d-a9aa-60fd50857f8f,Andrea,"[1, 2, 3, 5]"
55247480-86bf-4345-9eb4-b1df7fd9dd63,I (myself),"[1, 3, 4, 5]"
55247480-86bf-4345-9eb4-b1df7fd9dd63,Man,"[1, 2, 3, 5]"
98e470ab-eec8-481f-9abb-673afff5755a,The kids,"[5]"
98e470ab-eec8-481f-9abb-673afff5755a,Smith,"[1, 2, 3, 4, 5]"
7a62f442-ed61-4862-8de4-ab8d2a78f64b,Julia,"[1, 2, 3, 4, 5]"
7a62f442-ed61-4862-8de4-ab8d2a78f64b,Kitten,"[1, 3, 4, 5]"
2f4b3442-b875-419c-b71a-b01b4d1eba48,Brock,"[1, 2, 3, 4, 5]"
2f4b3442-b875-419c-b71a-b01b4d1eba48,Brock's friends,"[2, 3]"
30221118-2306-4b90-b751-1bef7d9a36f5,Brother,"[5]"
30221118-2306-4b90-b751-1bef7d9a36f5,Allie,"[1, 2, 4, 5]"
39cfe9cc-cbe2-43f9-b476-f6b26e248fd1,The family,"[1, 2, 4]"
2ce251ef-f110-4871-a7aa-2bfea317559e,Kelly,"[1, 2, 3, 4]"
